scenario,year,material,mean,std,p2_5,p2,p5,p25,p50,p75,p95,p97_5,p97,bucket_years,mean_annual,std_annual,p2_annual,p5_annual,p25_annual,p50_annual,p75_annual,p95_annual,p97_annual
Mid_Case_CO2e_100by2035,2050,Terbium,34.52232877005175,63.8407746327478,1.270376140895976,1.270376140895976,1.833095479936428,6.547409264693929,15.520523895613831,35.72268870589119,129.79450901470926,189.11449433058954,189.11449433058954,1.0,34.52232877005175,63.8407746327478,1.270376140895976,1.833095479936428,6.547409264693929,15.520523895613831,35.72268870589119,129.79450901470926,189.11449433058954
Mid_Case_CO2e_100by2035,2026,Tin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_CO2e_100by2035,2027,Tin,32825.894426095205,23727.67581587017,8136.448468502473,8136.448468502473,10054.564647199473,17502.324570844758,26544.8310940731,40215.872765639375,75805.2802038749,95742.0616668359,95742.0616668359,1.0,32825.894426095205,23727.67581587017,8136.448468502473,10054.564647199473,17502.324570844758,26544.8310940731,40215.872765639375,75805.2802038749,95742.0616668359
Mid_Case_CO2e_100by2035,2028,Tin,31081.578230800358,21989.906200006346,8094.410889793548,8094.410889793548,9917.448161429607,16860.47147548021,25309.948451933502,38019.979269479714,71317.50752762897,89168.77864670818,89168.77864670818,1.0,31081.578230800358,21989.906200006346,8094.410889793548,9917.448161429607,16860.47147548021,25309.948451933502,38019.979269479714,71317.50752762897,89168.77864670818
Mid_Case_CO2e_100by2035,2029,Tin,28902.55009167101,20007.39320640072,7806.957783805786,7806.957783805786,9607.499962341251,15950.033823034393,23715.604730881543,35403.53991553516,65653.05566664957,81500.94639378949,81500.94639378949,1.0,28902.55009167101,20007.39320640072,7806.957783805786,9607.499962341251,15950.033823034393,23715.604730881543,35403.53991553516,65653.05566664957,81500.94639378949
Mid_Case_CO2e_100by2035,2030,Tin,25382.705606185456,16637.601310580107,7258.041008758496,7258.041008758496,8983.804413291184,14576.90463833453,21085.028615159717,31080.08503417052,55746.435804956,69324.25665209725,69324.25665209725,1.0,25382.705606185456,16637.601310580107,7258.041008758496,8983.804413291184,14576.90463833453,21085.028615159717,31080.08503417052,55746.435804956,69324.25665209725
Mid_Case_CO2e_100by2035,2031,Tin,24073.101354725062,15274.019210432503,7181.41315904251,7181.41315904251,8721.713966828134,14038.792230299725,20180.981899022983,29482.329915541333,51904.2486849746,63856.44106558003,63856.44106558003,1.0,24073.101354725062,15274.019210432503,7181.41315904251,8721.713966828134,14038.792230299725,20180.981899022983,29482.329915541333,51904.2486849746,63856.44106558003
Mid_Case_CO2e_100by2035,2032,Tin,27655.37003000251,18574.983503585187,7691.162914452619,7691.162914452619,9544.83514830371,15618.369576975176,22793.792379585895,33779.77768732069,61702.88024359881,76261.56972067026,76261.56972067026,1.0,27655.37003000251,18574.983503585187,7691.162914452619,9544.83514830371,15618.369576975176,22793.792379585895,33779.77768732069,61702.88024359881,76261.56972067026
Mid_Case_CO2e_100by2035,2033,Tin,42888.854058868725,31381.00391812117,10449.99409165639,10449.99409165639,12803.676077567068,22618.619733529682,34665.16222738968,52693.77564577283,99539.03298096132,126080.19257050595,126080.19257050595,1.0,42888.854058868725,31381.00391812117,10449.99409165639,12803.676077567068,22618.619733529682,34665.16222738968,52693.77564577283,99539.03298096132,126080.19257050595
Mid_Case_CO2e_100by2035,2034,Tin,51357.47524848242,38375.04416425736,12004.727076279994,12004.727076279994,14601.356967667249,26529.992981205505,41269.91411936397,63380.792935442456,120743.11723223208,153085.69575821297,153085.69575821297,1.0,51357.47524848242,38375.04416425736,12004.727076279994,14601.356967667249,26529.992981205505,41269.91411936397,63380.792935442456,120743.11723223208,153085.69575821297
Mid_Case_CO2e_100by2035,2035,Tin,37093.85207557224,27307.010652180867,8957.981063053734,8957.981063053734,10935.922964691108,19426.417548498932,29965.636863362597,45642.4829416529,86275.94870895983,109556.65004668206,109556.65004668206,1.0,37093.85207557224,27307.010652180867,8957.981063053734,10935.922964691108,19426.417548498932,29965.636863362597,45642.4829416529,86275.94870895983,109556.65004668206
Mid_Case_CO2e_100by2035,2036,Tin,19620.37426779416,13697.999419564203,5240.061419325713,5240.061419325713,6407.28222919343,10756.944971530804,16051.328857095592,24030.19046683504,44788.35761038396,55663.49869692889,55663.49869692889,1.0,19620.37426779416,13697.999419564203,5240.061419325713,6407.28222919343,10756.944971530804,16051.328857095592,24030.19046683504,44788.35761038396,55663.49869692889
Mid_Case_CO2e_100by2035,2037,Tin,14993.365361330108,10177.056383631892,4126.980101799814,4126.980101799814,5125.1373367374445,8417.085427171216,12309.29474731542,18353.782840585744,33711.12259892318,41714.22269049607,41714.22269049607,1.0,14993.365361330108,10177.056383631892,4126.980101799814,5125.1373367374445,8417.085427171216,12309.29474731542,18353.782840585744,33711.12259892318,41714.22269049607
Mid_Case_CO2e_100by2035,2038,Tin,11718.597396613959,7629.802680996035,3393.7040959384512,3393.7040959384512,4160.995700733622,6752.752570986185,9762.4802531889,14329.60943780618,25626.978791738784,31908.79882469234,31908.79882469234,1.0,11718.597396613959,7629.802680996035,3393.7040959384512,4160.995700733622,6752.752570986185,9762.4802531889,14329.60943780618,25626.978791738784,31908.79882469234
Mid_Case_CO2e_100by2035,2039,Tin,9150.9954952375,5618.170835780172,2836.3071030538335,2836.3071030538335,3367.001225674271,5431.2853494253795,7760.3979008714705,11239.013193420624,19558.3050714333,23889.750767117588,23889.750767117588,1.0,9150.9954952375,5618.170835780172,2836.3071030538335,3367.001225674271,5431.2853494253795,7760.3979008714705,11239.013193420624,19558.3050714333,23889.750767117588
Mid_Case_CO2e_100by2035,2040,Tin,7709.009786483225,4546.273872899586,2481.739510195982,2481.739510195982,2886.494414630246,4675.85649534527,6584.099619287616,9499.939492941176,16069.62123892687,19387.261470548252,19387.261470548252,1.0,7709.009786483225,4546.273872899586,2481.739510195982,2886.494414630246,4675.85649534527,6584.099619287616,9499.939492941176,16069.62123892687,19387.261470548252
Mid_Case_CO2e_100by2035,2041,Tin,8246.940213401414,4962.106633106575,2594.535529789509,2594.535529789509,3054.1431561194527,4924.667340502803,7014.884563497721,10144.038636460098,17426.609139949236,21077.176396595976,21077.176396595976,1.0,8246.940213401414,4962.106633106575,2594.535529789509,3054.1431561194527,4924.667340502803,7014.884563497721,10144.038636460098,17426.609139949236,21077.176396595976
Mid_Case_CO2e_100by2035,2042,Tin,9982.711749848018,6308.250784944802,2986.628244310315,2986.628244310315,3628.623733590719,5833.12906263352,8381.465110460587,12214.555192788306,21507.37583615649,26335.148215775298,26335.148215775298,1.0,9982.711749848018,6308.250784944802,2986.628244310315,3628.623733590719,5833.12906263352,8381.465110460587,12214.555192788306,21507.37583615649,26335.148215775298
Mid_Case_CO2e_100by2035,2043,Tin,10749.562390030658,6923.974600243877,3140.735141522509,3140.735141522509,3851.6815291420066,6218.059631769898,8991.180979390956,13145.44023817598,23372.698343701482,28941.677028461956,28941.677028461956,1.0,10749.562390030658,6923.974600243877,3140.735141522509,3851.6815291420066,6218.059631769898,8991.180979390956,13145.44023817598,23372.698343701482,28941.677028461956
Mid_Case_CO2e_100by2035,2044,Tin,10246.186157197402,6560.252005030934,3030.8681975629165,3030.8681975629165,3691.7438112153386,5951.267800789079,8573.0470341965,12524.530619802881,22207.7477364325,27456.928696204035,27456.928696204035,1.0,10246.186157197402,6560.252005030934,3030.8681975629165,3691.7438112153386,5951.267800789079,8573.0470341965,12524.530619802881,22207.7477364325,27456.928696204035
Mid_Case_CO2e_100by2035,2045,Tin,8859.963170074438,5533.276734025511,2686.2435782288458,2686.2435782288458,3247.947476457395,5220.426470827494,7465.963141265938,10868.186487370473,18977.48940226494,23171.644706462917,23171.644706462917,1.0,8859.963170074438,5533.276734025511,2686.2435782288458,3247.947476457395,5220.426470827494,7465.963141265938,10868.186487370473,18977.48940226494,23171.644706462917
Mid_Case_CO2e_100by2035,2046,Tin,8433.519086594722,5230.755180576272,2584.874323020521,2584.874323020521,3093.969903384311,4984.208895475975,7119.292638741448,10348.519492168496,18025.471099756134,22019.471373889588,22019.471373889588,1.0,8433.519086594722,5230.755180576272,2584.874323020521,3093.969903384311,4984.208895475975,7119.292638741448,10348.519492168496,18025.471099756134,22019.471373889588
Mid_Case_CO2e_100by2035,2047,Tin,9500.786616997812,6030.2128715874205,2834.4788559980584,2834.4788559980584,3442.236074210577,5538.6429634148635,7964.173688748428,11631.903346372235,20491.53805674058,25213.679439633106,25213.679439633106,1.0,9500.786616997812,6030.2128715874205,2834.4788559980584,3442.236074210577,5538.6429634148635,7964.173688748428,11631.903346372235,20491.53805674058,25213.679439633106
Mid_Case_CO2e_100by2035,2048,Tin,11502.977987387432,7545.146970915463,3289.360633638563,3289.360633638563,4070.081925744573,6601.481648204811,9555.985182660686,14083.126792232953,25277.428955051742,31433.466978300978,31433.466978300978,1.0,11502.977987387432,7545.146970915463,3289.360633638563,4070.081925744573,6601.481648204811,9555.985182660686,14083.126792232953,25277.428955051742,31433.466978300978
Mid_Case_CO2e_100by2035,2049,Tin,13225.775470829121,8866.533455646855,3692.024045512197,3692.024045512197,4582.59222662687,7483.342039410635,10917.275282846473,16152.737187281791,29473.50196481849,36431.708437125584,36431.708437125584,1.0,13225.775470829121,8866.533455646855,3692.024045512197,4582.59222662687,7483.342039410635,10917.275282846473,16152.737187281791,29473.50196481849,36431.708437125584
Mid_Case_CO2e_100by2035,2050,Tin,14620.80797775143,9942.122634787851,4019.7562964565764,4019.7562964565764,4987.834519839985,8195.917696928904,12001.173168413667,17911.254413401293,32931.366898063505,40734.974354124395,40734.974354124395,1.0,14620.80797775143,9942.122634787851,4019.7562964565764,4987.834519839985,8195.917696928904,12001.173168413667,17911.254413401293,32931.366898063505,40734.974354124395
Mid_Case_CO2e_100by2035,2026,Vanadium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_CO2e_100by2035,2027,Vanadium,2311.787166513938,1712.8031066257502,571.5581894836495,571.5581894836495,687.0690006123484,1202.6946823744042,1854.2462333667168,2883.5482871742793,5498.048449485957,6650.887872447242,6650.887872447242,1.0,2311.787166513938,1712.8031066257502,571.5581894836495,687.0690006123484,1202.6946823744042,1854.2462333667168,2883.5482871742793,5498.048449485957,6650.887872447242
Mid_Case_CO2e_100by2035,2028,Vanadium,3840.7927920129955,2773.802494301623,1003.5073672642999,1003.5073672642999,1191.1166566088834,2039.9314210982648,3102.452807340048,4766.151084091753,9046.785467176533,10852.776286015784,10852.776286015784,1.0,3840.7927920129955,2773.802494301623,1003.5073672642999,1191.1166566088834,2039.9314210982648,3102.452807340048,4766.151084091753,9046.785467176533,10852.776286015784
Mid_Case_CO2e_100by2035,2029,Vanadium,4774.247715982649,3435.783419504401,1258.5986127356844,1258.5986127356844,1488.8897685041695,2541.5892503454165,3864.7828720333937,5915.666508294853,11235.871117406383,13447.969490802867,13447.969490802867,1.0,4774.247715982649,3435.783419504401,1258.5986127356844,1488.8897685041695,2541.5892503454165,3864.7828720333937,5915.666508294853,11235.871117406383,13447.969490802867
Mid_Case_CO2e_100by2035,2030,Vanadium,6532.348805590806,4580.368751507105,1791.3784814230569,1791.3784814230569,2130.1382842894936,3559.2177697883944,5327.135528685371,8082.819854086266,15124.450363420938,18016.153356314113,18016.153356314113,1.0,6532.348805590806,4580.368751507105,1791.3784814230569,2130.1382842894936,3559.2177697883944,5327.135528685371,8082.819854086266,15124.450363420938,18016.153356314113
Mid_Case_CO2e_100by2035,2031,Vanadium,8656.905132619293,6043.655015193612,2392.898737942379,2392.898737942379,2842.79708680056,4743.285679572662,7062.452781865669,10709.589548343876,19992.7418437963,23797.542879354296,23797.542879354296,1.0,8656.905132619293,6043.655015193612,2392.898737942379,2842.79708680056,4743.285679572662,7062.452781865669,10709.589548343876,19992.7418437963,23797.542879354296
Mid_Case_CO2e_100by2035,2032,Vanadium,9498.624365791085,6859.608582543821,2482.0077745515787,2482.0077745515787,2946.0128190989562,5045.237969160328,7672.794455655006,11787.108614081808,22373.3261093142,26839.00495978596,26839.00495978596,1.0,9498.624365791085,6859.608582543821,2482.0077745515787,2946.0128190989562,5045.237969160328,7672.794455655006,11787.108614081808,22373.3261093142,26839.00495978596
Mid_Case_CO2e_100by2035,2033,Vanadium,12555.145812854913,9511.57098440394,2920.451767948094,2920.451767948094,3538.1997465088543,6404.31625810387,9992.464502419523,15729.055410540359,30353.383966972422,36762.427731510725,36762.427731510725,1.0,12555.145812854913,9511.57098440394,2920.451767948094,3538.1997465088543,6404.31625810387,9992.464502419523,15729.055410540359,30353.383966972422,36762.427731510725
Mid_Case_CO2e_100by2035,2034,Vanadium,14119.898619632932,10807.646134048435,3225.810973474523,3225.810973474523,3881.475476787023,7122.1865672524045,11189.775463425105,17727.151855766213,34345.006276754306,41656.633126444925,41656.633126444925,1.0,14119.898619632932,10807.646134048435,3225.810973474523,3881.475476787023,7122.1865672524045,11189.775463425105,17727.151855766213,34345.006276754306,41656.633126444925
Mid_Case_CO2e_100by2035,2035,Vanadium,8841.958051287325,6686.675127748037,2060.83590420868,2060.83590420868,2500.1155033712853,4519.97698232278,7041.478062532193,11084.911024979487,21359.1127516174,25850.326621341213,25850.326621341213,1.0,8841.958051287325,6686.675127748037,2060.83590420868,2500.1155033712853,4519.97698232278,7041.478062532193,11084.911024979487,21359.1127516174,25850.326621341213
Mid_Case_CO2e_100by2035,2036,Vanadium,3318.673403761819,2338.502322921505,906.1652595327832,906.1652595327832,1075.4518257734812,1800.756383416121,2701.833434291685,4113.085435749469,7712.527372117917,9186.908009727691,9186.908009727691,1.0,3318.673403761819,2338.502322921505,906.1652595327832,1075.4518257734812,1800.756383416121,2701.833434291685,4113.085435749469,7712.527372117917,9186.908009727691
Mid_Case_CO2e_100by2035,2037,Vanadium,2332.0952421471306,1579.624640732791,668.7746971528655,668.7746971528655,791.1604703345779,1308.3982016558466,1917.4722001586158,2885.10759241677,5278.592166622128,6258.406700562748,6258.406700562748,1.0,2332.0952421471306,1579.624640732791,668.7746971528655,791.1604703345779,1308.3982016558466,1917.4722001586158,2885.10759241677,5278.592166622128,6258.406700562748
Mid_Case_CO2e_100by2035,2038,Vanadium,1675.8995530450493,1134.4938702815714,480.55701746120474,480.55701746120474,569.0036735098535,940.9862593008899,1377.879305450319,2073.5442345480546,3791.9110538101963,4495.394430255201,4495.394430255201,1.0,1675.8995530450493,1134.4938702815714,480.55701746120474,569.0036735098535,940.9862593008899,1377.879305450319,2073.5442345480546,3791.9110538101963,4495.394430255201
Mid_Case_CO2e_100by2035,2039,Vanadium,1216.3483815048633,854.5399897018672,332.78002259862484,332.78002259862484,395.4842712853416,661.9956565721117,992.396848457634,1505.632684106892,2820.38127202125,3359.5576789609295,3359.5576789609295,1.0,1216.3483815048633,854.5399897018672,332.78002259862484,395.4842712853416,661.9956565721117,992.396848457634,1505.632684106892,2820.38127202125,3359.5576789609295
Mid_Case_CO2e_100by2035,2040,Vanadium,937.604449782056,662.3161127229142,254.97003823806477,254.97003823806477,302.6537071567791,508.21464849279073,762.200914047532,1161.5222538518713,2182.8979719782915,2600.3819203623025,2600.3819203623025,1.0,937.604449782056,662.3161127229142,254.97003823806477,302.6537071567791,508.21464849279073,762.200914047532,1161.5222538518713,2182.8979719782915,2600.3819203623025
